,video_id,thumbnails,Title,Published_date,Views,Likes,Comments,Year,Month,Month_name,minimum_income,maximum_income
474,hIw9EwO2Aks,https://i.ytimg.com/vi/hIw9EwO2Aks/default.jpg,كيفية عمل Render في برنامج  After Effects,2015-02-01 16:18:59+00:00,53372,925,32,2015,2,February,26.686,320.232
475,OfuTfWZ4c7o,https://i.ytimg.com/vi/OfuTfWZ4c7o/default.jpg,حول رسمة بيتك 3D وافرشه بكامل الاثاث مع هذا البرنامج الرائع (3),2015-02-01 15:23:10+00:00,443407,6458,210,2015,2,February,221.7035,2660.442
476,ZW9_ksqrfBA,https://i.ytimg.com/vi/ZW9_ksqrfBA/default.jpg,حول رسمة بيتك 3D وافرشه بكامل الاثاث مع هذا البرنامج الرائع (2),2015-01-30 18:48:48+00:00,241397,4426,93,2015,1,January,120.6985,1448.382
477,wM-GfuCvzg4,https://i.ytimg.com/vi/wM-GfuCvzg4/default.jpg,حول رسمة بيتك 3D وافرشه بكامل الاثاث مع هذا البرنامج الرائع (1),2015-01-30 11:34:53+00:00,768951,16287,378,2015,1,January,384.4755,4613.706
478,f2IbdL6BIHI,https://i.ytimg.com/vi/f2IbdL6BIHI/default.jpg,التحميل من التورنت باستخدام برنامج IDM,2014-12-15 17:58:36+00:00,4698,119,6,2014,12,December,2.349,28.188
479,6HL9F-5XKOw,https://i.ytimg.com/vi/6HL9F-5XKOw/default.jpg,تغير خلفية الفيديو عن طريق إزالة الشاشة الخضراء أو الكروما ببرنامج After Effects,2014-12-11 14:43:49+00:00,190399,4838,186,2014,12,December,95.1995,1142.394
480,hJXdx9IoMoo,https://i.ytimg.com/vi/hJXdx9IoMoo/default.jpg,تعلم طريقة عمل Effects  رائعه ببرنامج After Effects,2014-12-08 17:57:31+00:00,35586,903,17,2014,12,December,17.793,213.516
481,UqhiwJAT2T4,https://i.ytimg.com/vi/UqhiwJAT2T4/default.jpg,شرح كيف تعمل الـKeyFrames في برنامج After Effects,2014-12-07 14:55:32+00:00,31018,1047,31,2014,12,December,15.509,186.108
482,0wazAFNqtcc,https://i.ytimg.com/vi/0wazAFNqtcc/default.jpg,التعرف علي واجهة البرنامج الرائع After Effects,2014-12-06 13:06:03+00:00,55122,1512,34,2014,12,December,27.561,330.732
483,YpPpc53kHpQ,https://i.ytimg.com/vi/YpPpc53kHpQ/default.jpg,مقدمه ضروريه لتعلم برنامج أفترايفكت,2014-12-05 13:42:06+00:00,149256,2810,93,2014,12,December,74.628,895.536
484,vkyyjdrj7ng,https://i.ytimg.com/vi/vkyyjdrj7ng/default.jpg,كيف تتكلم إنجليزي كأنك مولود في أمريكا,2014-11-17 19:20:41+00:00,590636,17734,596,2014,11,November,295.318,3543.816
485,1XGmHymPu9g,https://i.ytimg.com/vi/1XGmHymPu9g/default.jpg,كيف تقوي إشارة الـWifi لثلاث أضعاف بطريقه سهله جداً,2014-11-15 04:13:45+00:00,485766,5282,205,2014,11,November,242.883,2914.596
486,yOnwfcssOJU,https://i.ytimg.com/vi/yOnwfcssOJU/default.jpg,حل مشكلة دخول اللابتوب في حالة النوم Sleep عند تركه لتحميل ملفات كبيره,2014-11-13 18:43:40+00:00,15154,319,19,2014,11,November,7.577,90.924
487,vGONTTlIxUg,https://i.ytimg.com/vi/vGONTTlIxUg/default.jpg,"تكلم الانجليزيه بدون كورسات , بدون مصاريف وبطريقه ممتعه",2014-11-05 19:45:11+00:00,434554,17297,453,2014,11,November,217.277,2607.324
488,_PviUbuXodM,https://i.ytimg.com/vi/_PviUbuXodM/default.jpg,تجربتي مع شركة ادفعلي Edfa3ly,2014-10-31 12:51:05+00:00,106471,2187,177,2014,10,October,53.2355,638.826
489,V4g_c_zgFyU,https://i.ytimg.com/vi/V4g_c_zgFyU/default.jpg,تكبير الدماغ بطريقه مضحكه باستخدام الفوتوشوب,2014-10-14 18:01:57+00:00,27143,637,16,2014,10,October,13.5715,162.858
490,aP0Sa8W54TI,https://i.ytimg.com/vi/aP0Sa8W54TI/default.jpg,ما الجديد في وندوز 10 ؟,2014-10-04 13:39:53+00:00,3971,141,7,2014,10,October,1.9855,23.826
491,eNeRMx2gCvA,https://i.ytimg.com/vi/eNeRMx2gCvA/default.jpg,حفظ الصوره بدون الخلفيه البيضاء,2014-10-01 19:12:29+00:00,139126,2498,94,2014,10,October,69.563,834.756
492,a1kwFUrzgiI,https://i.ytimg.com/vi/a1kwFUrzgiI/default.jpg,فضيحة التعليم في مصر,2014-09-25 17:27:44+00:00,32472,1565,114,2014,9,September,16.236,194.832
493,fsHjY9PStjQ,https://i.ytimg.com/vi/fsHjY9PStjQ/default.jpg,حل مشكلة تأخر سن الزواج في 3 دقائق,2014-09-12 17:33:42+00:00,215722,1519,176,2014,9,September,107.861,1294.332
494,eCvt_iihEjE,https://i.ytimg.com/vi/eCvt_iihEjE/default.jpg,إزالة النغمشه وتحسين جودة أي فيديو,2014-09-02 15:08:34+00:00,376277,5131,188,2014,9,September,188.1385,2257.662
495,XIY8wCVO5QQ,https://i.ytimg.com/vi/XIY8wCVO5QQ/default.jpg,حل مشكلة عدم ظهور علامة التحميل idm في موقع يوتيوب,2014-08-22 20:01:59+00:00,5901,157,4,2014,8,August,2.9505,35.406
496,itP60lhjOBc,https://i.ytimg.com/vi/itP60lhjOBc/default.jpg,الفرق بين وندوز 32 بت و 64 بت,2014-08-21 21:34:53+00:00,213058,7043,242,2014,8,August,106.529,1278.348
497,qnn7N_WKjZw,https://i.ytimg.com/vi/qnn7N_WKjZw/default.jpg,موهبة الإختفاء ( لن تصدق عينيك ),2014-08-20 14:49:43+00:00,19343,525,77,2014,8,August,9.6715,116.058
498,qqGbYLik20A,https://i.ytimg.com/vi/qqGbYLik20A/default.jpg,إزاي تعمل فيزا للشراء من الانترنت في مصر !!!,2014-08-16 03:49:10+00:00,158203,6699,796,2014,8,August,79.1015,949.218
499,WQ6rNbIaKUM,https://i.ytimg.com/vi/WQ6rNbIaKUM/default.jpg,تعلم كيفية عمل الـ Dragan Effect بإستخدام الفوتوشوب,2014-08-13 04:18:45+00:00,47572,1280,22,2014,8,August,23.786,285.432
500,c2eLeYL8dLg,https://i.ytimg.com/vi/c2eLeYL8dLg/default.jpg,تحويل الفيديو الألوان الي فيديو أبيض و أسود,2014-07-12 13:04:59+00:00,33881,391,27,2014,7,July,16.9405,203.286
501,sOxfixasrEo,https://i.ytimg.com/vi/sOxfixasrEo/default.jpg,تعلم إزاي تحذف الصوت من أي فيديو وتسبدله بكل سهوله,2014-07-10 19:27:26+00:00,17089,376,15,2014,7,July,8.5445,102.534
502,P_je4qOJW34,https://i.ytimg.com/vi/P_je4qOJW34/default.jpg,كيفية دمج أكثر من فيديو معا,2014-07-09 19:28:39+00:00,26017,422,22,2014,7,July,13.0085,156.102
503,pQRTjEnPxKs,https://i.ytimg.com/vi/pQRTjEnPxKs/default.jpg,تعلم كيفية تحويل أي صوره الي صوره مشتعله بالفوتوشوب,2014-02-19 09:02:23+00:00,172069,2267,153,2014,2,February,86.0345,1032.414
504,OXgEe7DRkz0,https://i.ytimg.com/vi/OXgEe7DRkz0/default.jpg,غير خلفيه أي صوره بكل بساطه بالفوتوشوب,2014-01-25 20:54:30+00:00,51074,712,36,2014,1,January,25.537,306.444
505,jfhD4HnE8o4,https://i.ytimg.com/vi/jfhD4HnE8o4/default.jpg,كيفية عمل قالب خاص بك لمتصفح جوجل كروم بكل سهوله,2013-09-27 14:23:48+00:00,8422,170,11,2013,9,September,4.211,50.532
506,m4zoqgE3QEU,https://i.ytimg.com/vi/m4zoqgE3QEU/default.jpg,5 أدوات  رائعه ومفيده في الوندوز ولكنك لا تعرفها,2013-09-27 13:48:08+00:00,5819,161,12,2013,9,September,2.9095,34.914
507,C4O9Lvg2tKc,https://i.ytimg.com/vi/C4O9Lvg2tKc/default.jpg,ترجم أي فلم أو مسلسل في اقل من 3 ثواني وبدون الدخول علي الانترنت,2013-09-23 12:08:39+00:00,43661,546,49,2013,9,September,21.8305,261.966
508,xxwRObjDIMY,https://i.ytimg.com/vi/xxwRObjDIMY/default.jpg,كيفية عمل اكثر من صفحة بدايه او homepage في المتصفح فيرفوكس,2013-09-02 17:27:42+00:00,2697,51,14,2013,9,September,1.3485,16.182
509,cogqzkNKFTs,https://i.ytimg.com/vi/cogqzkNKFTs/default.jpg,كيفية ازاله الخلفيه البيضاء من اي صوره باستخدام الفوتوشوب,2013-08-25 14:07:16+00:00,161101,2277,90,2013,8,August,80.5505,966.606
510,-G1VfxDSD8A,https://i.ytimg.com/vi/-G1VfxDSD8A/default.jpg,تحويل اي صوره كأنها مرسومه بقلم رصاص,2013-08-22 06:00:09+00:00,23071,509,11,2013,8,August,11.5355,138.426
511,1fvmRvLCT5c,https://i.ytimg.com/vi/1fvmRvLCT5c/default.jpg,كيف تحافظ علي نسخة الوندوز أطول فتره ممكنه وبنفس الكفاءه؟,2013-08-12 02:40:43+00:00,6657,214,6,2013,8,August,3.3285,39.942
512,mh_kOF710sg,https://i.ytimg.com/vi/mh_kOF710sg/default.jpg,"أعرف كل شئ عن اي موقع "" سعر الموقع,عدد الزوار,كم يكسب شهريا """,2013-08-10 22:23:16+00:00,30269,624,16,2013,8,August,15.1345,181.614
513,SkKQdkVf_zg,https://i.ytimg.com/vi/SkKQdkVf_zg/default.jpg,"2- الخطوه الثانيه لبناء موقعك بنفسك "" اختيار منصه لادارة الموقع""",2013-08-04 23:44:54+00:00,9942,357,11,2013,8,August,4.971,59.652
514,M05GMY6zC5w,https://i.ytimg.com/vi/M05GMY6zC5w/default.jpg,كيف تبني موقعك بنفسك - الخطوه الاولي,2013-08-01 21:43:42+00:00,15856,664,14,2013,8,August,7.928,95.136
515,LkBH0QRrENw,https://i.ytimg.com/vi/LkBH0QRrENw/default.jpg,غلق المواقع الاباحيه بدون برامج,2013-06-27 20:48:50+00:00,8725,341,14,2013,6,June,4.3625,52.35
516,XxhzJ9fwReI,https://i.ytimg.com/vi/XxhzJ9fwReI/default.jpg,"الفرق بين المدونه والموقع ,وايهما افضل لك؟",2013-06-16 15:00:36+00:00,45122,1677,58,2013,6,June,22.561,270.732
517,xplXg3gg654,https://i.ytimg.com/vi/xplXg3gg654/default.jpg,"website and blog, what's the difference and which one is better?",2013-06-16 13:42:56+00:00,8441,195,21,2013,6,June,4.2205,50.646
518,hQLpd0GRWgM,https://i.ytimg.com/vi/hQLpd0GRWgM/default.jpg,تحسين الاضاءه في الصور بطريقه سهله جداا-دروس اونلاين-,2013-03-17 19:03:04+00:00,13207,286,5,2013,3,March,6.6035,79.242
519,OcfXjYDhERg,https://i.ytimg.com/vi/OcfXjYDhERg/default.jpg,تغيير مساحات البارتشن من غير فورمات-دروس اونلاين-,2013-03-05 15:58:37+00:00,2960,90,4,2013,3,March,1.48,17.76
520,nWUJgizAOak,https://i.ytimg.com/vi/nWUJgizAOak/default.jpg,تعلم كيفيه تحويل اي صوره لأفاتار -دروس اونلاين-,2013-02-28 20:11:13+00:00,39684,639,40,2013,2,February,19.842,238.104
521,G9gmER1gACM,https://i.ytimg.com/vi/G9gmER1gACM/default.jpg,اتعلم ازاي تشيل احمرار العين في الصور الليليه,2013-02-23 12:32:34+00:00,11892,303,12,2013,2,February,5.946,71.352
522,q2H2PwRcd6Y,https://i.ytimg.com/vi/q2H2PwRcd6Y/default.jpg,اتعلم ازاي تعمل كومكس للفيسبوك -دروس اونلاين-,2013-02-17 15:26:48+00:00,25000,346,40,2013,2,February,12.5,150.0
523,hp0FhF37UhA,https://i.ytimg.com/vi/hp0FhF37UhA/default.jpg,اتعلم ازاي تنرل ترجمه لفلم مش مترجم-دروس اونلاين-,2013-02-15 13:35:54+00:00,6746,297,15,2013,2,February,3.373,40.476
524,VVlAFRqGg2Y,https://i.ytimg.com/vi/VVlAFRqGg2Y/default.jpg,اتعلم ازاي تشيل النمش وحبوب الشباب والبقع  بالفوتوشوب,2013-02-12 22:22:22+00:00,21665,385,13,2013,2,February,10.8325,129.99
525,QTnKV6W8lw4,https://i.ytimg.com/vi/QTnKV6W8lw4/default.jpg,اتعلم التلاعب في ملامح الوجه بطريقه مضحكه بالفوتوشوب,2013-02-11 21:57:17+00:00,11676,213,3,2013,2,February,5.838,70.056
526,1vyCxIHDtZg,https://i.ytimg.com/vi/1vyCxIHDtZg/default.jpg,اتعلم ازاي تلون صوره ابيض واسود,2013-02-10 17:01:38+00:00,31465,718,19,2013,2,February,15.7325,188.79
527,FRciYWWBT0Y,https://i.ytimg.com/vi/FRciYWWBT0Y/default.jpg,1-شرح واجهة برنامج الفوتوشوب (اساسيات الفوتوشوب),2013-02-09 19:08:35+00:00,152491,3398,250,2013,2,February,76.2455,914.946
528,1QS_mMLZbTM,https://i.ytimg.com/vi/1QS_mMLZbTM/default.jpg,13- مقدمه في الطبقات layers(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,13810,314,16,2013,2,February,6.905,82.86
529,7oQTUhAxP80,https://i.ytimg.com/vi/7oQTUhAxP80/default.jpg,تعلم ازاي تعمل باسورد لاي ملف عندك باستخدام winrar,2013-02-09 19:08:34+00:00,5257,247,7,2013,2,February,2.6285,31.542
530,8NYXM-lY9do,https://i.ytimg.com/vi/8NYXM-lY9do/default.jpg,17-اضافة تأثيرات رائعه علي الكتابه(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,15699,330,12,2013,2,February,7.8495,94.194
531,DmaIZlcFW9o,https://i.ytimg.com/vi/DmaIZlcFW9o/default.jpg,8-  اهم حصائص ال selections لتقطيع الصور(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,16085,351,14,2013,2,February,8.0425,96.51
532,EJthtWp2u_Q,https://i.ytimg.com/vi/EJthtWp2u_Q/default.jpg,19-شرح روعه الlayer adjustments (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,18254,398,16,2013,2,February,9.127,109.524
533,Eh-_mk3i2W4,https://i.ytimg.com/vi/Eh-_mk3i2W4/default.jpg,4 - اضافة اطار رائع حول الصور ببساطه (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,72353,767,19,2013,2,February,36.1765,434.118
534,IELApfIhlxs,https://i.ytimg.com/vi/IELApfIhlxs/default.jpg,تعلم تغير لون العيون بالفوتوشوب,2013-02-09 19:08:34+00:00,23505,565,13,2013,2,February,11.7525,141.03
535,JDhHkI5WtP0,https://i.ytimg.com/vi/JDhHkI5WtP0/default.jpg,10-  كيفيه تغير خليفة صوره ببساطه (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,29177,421,27,2013,2,February,14.5885,175.062
536,NzMV6kHqoKU,https://i.ytimg.com/vi/NzMV6kHqoKU/default.jpg,18-ماهي الblending modes (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,14040,280,8,2013,2,February,7.02,84.24
537,OM5UGGOLgh8,https://i.ytimg.com/vi/OM5UGGOLgh8/default.jpg,5 - تغير ابعاد الصوره وتدويرها Transform (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,36576,545,18,2013,2,February,18.288,219.456
538,P2FpIjUZNQ4,https://i.ytimg.com/vi/P2FpIjUZNQ4/default.jpg,تعلم عمل تأثير مخيف للبشره بالفوتوشوب,2013-02-09 19:08:34+00:00,334568,3763,215,2013,2,February,167.284,2007.408
539,P55BzPJlvZM,https://i.ytimg.com/vi/P55BzPJlvZM/default.jpg,حل مشكله ظهور الترجمه باشكال غريبه,2013-02-09 19:08:34+00:00,137052,1067,128,2013,2,February,68.526,822.312
540,TS60Otck0wA,https://i.ytimg.com/vi/TS60Otck0wA/default.jpg,20-تأثيرات رائعه باستخدام الفلاتر (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,71346,666,50,2013,2,February,35.673,428.076
541,U3fkga8VBdI,https://i.ytimg.com/vi/U3fkga8VBdI/default.jpg,14-دمج وحذف الطبقات layers(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,30497,463,11,2013,2,February,15.2485,182.982
542,Vu6DAhErUpQ,https://i.ytimg.com/vi/Vu6DAhErUpQ/default.jpg,11-  تقنيه رائعه لتقطيع الصورب quick mask(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,17444,330,6,2013,2,February,8.722,104.664
543,Xxi40nEUVAw,https://i.ytimg.com/vi/Xxi40nEUVAw/default.jpg,6- تاثيرات رائعه علي الصور   (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,24461,449,11,2013,2,February,12.2305,146.766
544,aKwvF3j1KPY,https://i.ytimg.com/vi/aKwvF3j1KPY/default.jpg,9- تابع  حصائص ال selections لتقطيع الصور(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,13745,327,20,2013,2,February,6.8725,82.47
545,ee2GJeZoO1Q,https://i.ytimg.com/vi/ee2GJeZoO1Q/default.jpg,اتعلم ازاي تبيض الاسنان بالفوتوشوب,2013-02-09 19:08:34+00:00,108535,1283,68,2013,2,February,54.2675,651.21
546,eew7wmirDXE,https://i.ytimg.com/vi/eew7wmirDXE/default.jpg,21-تكبير العضلات بفلتر liquify (اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,104342,860,96,2013,2,February,52.171,626.052
547,jaZh4zvX31w,https://i.ytimg.com/vi/jaZh4zvX31w/default.jpg,7-  تقطيع الاشكال المنتظمه من الصور(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,19719,400,23,2013,2,February,9.8595,118.314
548,lS1VTXhiw4M,https://i.ytimg.com/vi/lS1VTXhiw4M/default.jpg,ازاي تضرب نار من سلاح لعبه,2013-02-09 19:08:34+00:00,30730,491,43,2013,2,February,15.365,184.38
549,qK2PTF5vQ4c,https://i.ytimg.com/vi/qK2PTF5vQ4c/default.jpg,16-الكتابه في الفوتوشوب(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,13366,270,7,2013,2,February,6.683,80.196
550,v749TqUBHjM,https://i.ytimg.com/vi/v749TqUBHjM/default.jpg,اتعلم ازاي تنزل نسخه وندوز من الفلاشه او ال USB,2013-02-09 19:08:34+00:00,6219,114,4,2013,2,February,3.1095,37.314
551,wwEVVx1pUGs,https://i.ytimg.com/vi/wwEVVx1pUGs/default.jpg,اتعلم ازاي تعمل خلفيه اشعة الشمس بالفوتوشوب (روعه),2013-02-09 19:08:34+00:00,14071,291,12,2013,2,February,7.0355,84.426
552,zUvHAiSZ_04,https://i.ytimg.com/vi/zUvHAiSZ_04/default.jpg,15-تبديل وتغير الالوان في الصور(اساسيات الفوتوشوب),2013-02-09 19:08:34+00:00,15734,332,16,2013,2,February,7.867,94.404
553,i8XDlGntS7Q,https://i.ytimg.com/vi/i8XDlGntS7Q/default.jpg,12-  طريقه تقطيع الاشخاص من الصوره(اساسيات الفوتوشوب),2012-08-30 21:39:32+00:00,31654,726,33,2012,8,August,15.827,189.924
554,trV3XxnDIos,https://i.ytimg.com/vi/trV3XxnDIos/default.jpg,3 - شرح التقريب في الفوتوشوب zooming (اساسيات الفوتوشوب),2012-08-01 03:41:36+00:00,33436,640,30,2012,8,August,16.718,200.616
555,YbLlrUEMuyY,https://i.ytimg.com/vi/YbLlrUEMuyY/default.jpg,2 - شرح صندوق الادوات في الفوتوشوب (اساسيات الفوتوشوب),2012-07-31 07:03:42+00:00,92086,2456,406,2012,7,July,46.043,552.516
